Year,Rk,Pk,Tm,name,college,Yrs,Totals_G,Totals_MP,Totals_PTS,Totals_TRB,Totals_AST,Shooting_FG,Shooting__3P,Shooting_FT,Per_Game_MP,Per_Game_PTS,Per_Game_TRB,Per_Game_AST,Advanced_WS,Advanced_WS48,Advanced_BPM,Advanced_VORP
1967,63,63,SFW,Dale Schlueter,Colorado State,10,586,9624,3130,3034,920,0.497,,0.678,16.4,5.3,5.2,1.6,20.8,0.104,-1,0.7
1967,64,64,BOS,Ed Hummer,Princeton,,,,,,,,,,,,,,,,,
1967,65,65,PHI,Tim Powers,Creighton,,,,,,,,,,,,,,,,,
1967,66,66,SDR,Robert Cole,Saint Louis,,,,,,,,,,,,,,,,,
1967,67,67,SEA,Gordon Harris,Washington,,,,,,,,,,,,,,,,,
1967,68,68,BAL,Ron Perry,Virginia Tech,,,,,,,,,,,,,,,,,
1967,69,69,DET,Bobby Lloyd,Rutgers University,,,,,,,,,,,,,,,,,
1967,70,70,CHI,Bob Wolf,Marquette,,,,,,,,,,,,,,,,,
1967,71,71,LAL,Jamie Thompson,Wichita State,,,,,,,,,,,,,,,,,
1967,72,72,NYK,Butch Wade,Indiana State University,,,,,,,,,,,,,,,,,
1967,73,73,STL,Carl Fuller,Bethune-Cookman College,,,,,,,,,,,,,,,,,
1967,74,74,CIN,Charles Beasley,SMU,,,,,,,,,,,,,,,,,
1967,75,75,SFW,Sonny Bustion,Colorado State,,,,,,,,,,,,,,,,,
1967,76,76,BOS,Edgar Lacey,UCLA,,,,,,,,,,,,,,,,,
1967,77,77,PHI,Frank Card,South Carolina State,,,,,,,,,,,,,,,,,
1967,78,78,SEA,Dick Kolbert,UC Santa Barbara,,,,,,,,,,,,,,,,,
1967,79,79,SDR,Elbert Miller,UNLV,,,,,,,,,,,,,,,,,
1967,80,80,BAL,Ed Manning,Jackson State University,4,280,4013,1418,1264,200,0.423,,0.702,14.3,5.1,4.5,0.7,4.2,0.05,,
1967,81,81,DET,George Carter,St. Bonaventure,1,1,5,3,0,1,0.5,,1,5,3,0,1,0,0.23,,
1967,82,82,CHI,Leon Simon,College of Santa Fe,,,,,,,,,,,,,,,,,
1967,83,83,LAL,Don Carlos,Otterbein College,,,,,,,,,,,,,,,,,
1967,84,84,NYK,Gil Radday,St. Francis College,,,,,,,,,,,,,,,,,
1967,85,85,STL,Arvesta Kelly,Lincoln University of Missouri,,,,,,,,,,,,,,,,,
1967,86,86,CIN,Frank Hollendoner,Georgetown,,,,,,,,,,,,,,,,,
1967,87,87,SFW,Bob Krulish,University of the Pacific,,,,,,,,,,,,,,,,,
1967,88,88,BOS,Andrew Anderson,Canisius,,,,,,,,,,,,,,,,,
1967,89,89,PHI,Jim Conley,Virginia,,,,,,,,,,,,,,,,,
1967,90,90,SDR,Al Grundy,Saint Joseph's,,,,,,,,,,,,,,,,,
1967,91,91,SEA,Willie Wolters,Boston College,,,,,,,,,,,,,,,,,
1967,92,92,BAL,Robert Allen,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,,
1967,93,93,CHI,Ernie Laurent,University of Albuquerque,,,,,,,,,,,,,,,,,
1967,94,94,LAL,Jay McMillon,Maryland,,,,,,,,,,,,,,,,,
1967,95,95,NYK,Ray Smith,Kansas State,,,,,,,,,,,,,,,,,
1967,96,96,STL,Ed Biedenbach,NC State,1,7,18,4,2,3,0,,0.667,2.6,0.6,0.3,0.4,-0.1,-0.248,,
1967,97,97,CIN,Ron Sepic,Ohio State,,,,,,,,,,,,,,,,,
1967,98,98,SFW,Richard Dean,Syracuse,,,,,,,,,,,,,,,,,
1967,99,99,BOS,Henry Brown,University of Massachusetts Lowell,,,,,,,,,,,,,,,,,
1967,100,100,PHI,Ron Filipek,Tennessee Technological University,1,19,73,43,25,7,0.383,,0.5,3.8,2.3,1.3,0.4,0,-0.009,,
1967,101,101,SEA,Roderick McDonald,Whitworth,,,,,,,,,,,,,,,,,
1967,102,102,SDR,Ron Coleman,Missouri,,,,,,,,,,,,,,,,,
1967,103,103,BAL,Bill Gillespie,Montana State,,,,,,,,,,,,,,,,,
1967,104,104,CHI,Jim Boshart,Wake Forest,,,,,,,,,,,,,,,,,
1967,105,105,LAL,Don Kruze,Houston,,,,,,,,,,,,,,,,,
1967,106,106,NYK,Bruce Kaplan,NYU,,,,,,,,,,,,,,,,,
1967,107,107,STL,Rich Falkenbrush,Saint Michael's College,,,,,,,,,,,,,,,,,
1967,108,108,CIN,Willie Davis,University of North Texas,,,,,,,,,,,,,,,,,
1967,109,109,SFW,Joe Galbo,San Francisco State University,,,,,,,,,,,,,,,,,
1967,110,110,BOS,Rick Weitzman,Northeastern University,1,25,75,33,10,8,0.261,,0.692,3,1.3,0.4,0.3,-0.3,-0.184,,
1967,111,111,PHI,Butch Ervin,Niagara University,,,,,,,,,,,,,,,,,
1967,112,112,SDR,John Duncan,Murray State,,,,,,,,,,,,,,,,,
1967,113,113,SEA,Gary Lechman,Gonzaga,,,,,,,,,,,,,,,,,
1967,114,114,BAL,Bubba Smith,Michigan State,,,,,,,,,,,,,,,,,
1967,115,115,CHI,Jim Andros,University of New Haven,,,,,,,,,,,,,,,,,
1967,116,116,LAL,Nick Pino,Kansas State,,,,,,,,,,,,,,,,,
1967,117,117,NYK,Mark Merkin,UNC,,,,,,,,,,,,,,,,,
1967,118,118,CIN,Ken Callaway,Cincinnati,,,,,,,,,,,,,,,,,
1967,119,119,SFW,Bill Morgan,New Mexico,,,,,,,,,,,,,,,,,
1967,120,120,BOS,Joe Harrington,Maryland,,,,,,,,,,,,,,,,,
1967,121,121,PHI,Ted Campbell,North Carolina A&T,,,,,,,,,,,,,,,,,
1967,122,122,SEA,Randy Matson,Texas A&M,,,,,,,,,,,,,,,,,
1967,123,123,SDR,Al Razutis,Alliant International University,,,,,,,,,,,,,,,,,
1967,124,124,BAL,Tony Eaton,University of Texas-Pan American,,,,,,,,,,,,,,,,,
1967,125,125,DET,George Dalzell,Colgate,,,,,,,,,,,,,,,,,
1967,126,126,CHI,Ron Widby,Tennessee,,,,,,,,,,,,,,,,,
1967,127,127,LAL,Ben Monroe,New Mexico,,,,,,,,,,,,,,,,,
1967,128,128,NYK,Mike Riordan,Providence,9,639,15890,6334,1830,1524,0.47,,0.744,24.9,9.9,2.9,2.4,33.2,0.1,-1.1,1.8
1967,129,129,CIN,Frank Gadjunas,Villanova,,,,,,,,,,,,,,,,,
1967,130,130,SFW,David Fox,University of the Pacific,,,,,,,,,,,,,,,,,
1967,131,131,PHI,Hubie Marshall,La Salle,,,,,,,,,,,,,,,,,
1967,132,132,SDR,Martin Navia,New Mexico Highlands University,,,,,,,,,,,,,,,,,
1967,133,133,SEA,Rubin Russell,University of North Texas,,,,,,,,,,,,,,,,,
1967,134,134,BAL,Lyn Burkholder,South Carolina,,,,,,,,,,,,,,,,,
1967,135,135,DET,Matthew Aitch,Michigan State,,,,,,,,,,,,,,,,,
1967,136,136,CHI,Tom Storm,Montana State,,,,,,,,,,,,,,,,,
1967,137,137,LAL,Gary Jones,Iowa,,,,,,,,,,,,,,,,,
1967,138,138,CIN,John Moates,Richmond,,,,,,,,,,,,,,,,,
1967,139,139,PHI,George Mack,North Carolina A&T,,,,,,,,,,,,,,,,,
1967,140,140,SEA,John Schroeder,Ohio University,,,,,,,,,,,,,,,,,
1967,141,141,SDR,Bob Chlupsa,Manhattan College,,,,,,,,,,,,,,,,,
1967,142,142,BAL,Paul Mickey,Penn State,,,,,,,,,,,,,,,,,
1967,143,143,CHI,Don Whitehead,Erskine College,,,,,,,,,,,,,,,,,
1967,144,144,CIN,Jerry Pettway,Northwood Institute,,,,,,,,,,,,,,,,,
1967,145,145,PHI,Wayne Brabender,University of Minnesota Morris,,,,,,,,,,,,,,,,,
1967,146,146,SDR,John Tolbert,South Carolina State,,,,,,,,,,,,,,,,,
1967,147,147,SEA,Jim Sutherland,Clemson,,,,,,,,,,,,,,,,,
1967,148,148,BAL,Rich Peek,Louisiana Tech,,,,,,,,,,,,,,,,,
1967,149,149,CHI,Jim Garza,Lawrence Technological University,,,,,,,,,,,,,,,,,
1967,150,150,CIN,Earl Beechum,Midwestern State University,,,,,,,,,,,,,,,,,
1967,151,151,PHI,Sherman Dillard,Tulsa,,,,,,,,,,,,,,,,,
1967,152,152,SEA,Willie Campbell,Nebraska,,,,,,,,,,,,,,,,,
1967,153,153,BAL,Gary Williams,Oklahoma,,,,,,,,,,,,,,,,,
1967,154,154,CHI,Jimmy Dawson,Illinois,,,,,,,,,,,,,,,,,
1967,155,155,CIN,John Vermelyea,Morningside College,,,,,,,,,,,,,,,,,
1967,156,156,PHI,Wayne Chapman,Western Kentucky,,,,,,,,,,,,,,,,,
1967,157,157,BAL,Loy Peterson,Oregon State,,,,,,,,,,,,,,,,,
1967,158,158,CIN,Darryll Meachem,Edinboro University of Pennsylvania,,,,,,,,,,,,,,,,,
1967,159,159,PHI,Gary Paulk,Oklahoma State,,,,,,,,,,,,,,,,,
1967,160,160,BAL,Jerry Southwood,Vanderbilt,,,,,,,,,,,,,,,,,
1967,161,161,BAL,George Spencer,Washington,,,,,,,,,,,,,,,,,
1967,162,162,BAL,Roland West,Cincinnati,1,4,14,4,5,0,0.4,,,3.5,1,1.3,0,0,-0.003,,
1968,1,1,SDR,Elvin Hayes,Houston,16,1303,50000,27313,16279,2398,0.452,0.147,0.67,38.4,21,12.5,1.8,120.8,0.116,0.6,21.4
1968,2,2,BAL,Wes Unseld,Louisville,13,984,35832,10624,13769,3822,0.509,0.5,0.633,36.4,10.8,14,3.9,110.1,0.147,2.9,25.3
1968,3,3,SEA,Bob Kauffman,Guilford College,7,525,13568,6049,3682,1429,0.477,,0.749,25.8,11.5,7,2.7,31.5,0.111,-1.1,0.5
1968,4,4,CHI,Tom Boerwinkle,Tennessee,10,635,14387,4596,5745,2007,0.453,,0.675,22.7,7.2,9,3.2,38,0.127,2.8,6.2
1968,5,5,CIN,Zaid Abdul-Aziz,Iowa State,10,505,11023,4557,4065,601,0.428,,0.728,21.8,9,8,1.2,17.5,0.076,0.4,2.7
1968,6,6,DET,Otto Moore,University of Texas-Pan American,9,682,16893,5616,5575,1060,0.453,,0.609,24.8,8.2,8.2,1.6,24.7,0.07,0.4,3.9
1968,7,7,MIL,Charlie Paulk,Northeastern State University,3,120,1641,741,462,41,0.392,,0.611,13.7,6.2,3.9,0.3,-0.9,-0.026,,
1968,8,8,PHO,Gary Gregor,South Carolina,4,296,7397,2905,2065,436,0.431,,0.715,25,9.8,7,1.5,2.6,0.017,,
1968,9,9,SFW,Ron Williams,West Virginia,8,516,11478,4797,971,1818,0.441,,0.833,22.2,9.3,1.9,3.5,23.5,0.098,-2.2,-0.1
1968,10,10,NYK,Bill Hosket,Ohio State,4,143,1395,573,355,94,0.485,,0.715,9.8,4,2.5,0.7,3.2,0.109,,
1968,11,11,LAL,Bill Hewitt,USC,6,361,7461,2062,1994,469,0.439,,0.561,20.7,5.7,5.5,1.3,5.2,0.033,-1.4,0.1
1968,12,12,BOS,Don Chaney,Houston,11,742,17406,6216,2913,1593,0.438,0.167,0.776,23.5,8.4,3.9,2.1,35.5,0.098,-0.2,4.2
1968,13,13,ATL,Skip Harlicka,South Carolina,1,26,218,106,16,37,0.456,,0.774,8.4,4.1,0.6,1.4,0.5,0.119,,
1968,14,14,PHI,Shaler Halimon,Utah State University,3,170,2523,1136,571,302,0.397,,0.622,14.8,6.7,3.4,1.8,-0.1,-0.001,,
1968,15,15,SDR,John Trapp,UNLV,4,279,4895,2066,1248,283,0.42,,0.725,17.5,7.4,4.5,1,6.2,0.061,,
1968,16,16,SEA,Art Harris,Stanford,4,238,5206,2171,575,639,0.396,,0.626,21.9,9.1,2.4,2.7,-1.7,-0.016,,
1968,17,17,CHI,Loy Petersen,Oregon State,2,69,530,199,67,48,0.387,,0.682,7.7,2.9,1,0.7,0.2,0.021,,
1968,18,18,BAL,Bob Quick,Xavier,3,136,1868,822,381,93,0.452,,0.738,13.7,6,2.8,0.7,4,0.103,,
1968,19,19,CHI,Ron Dunlap,Illinois,,,,,,,,,,,,,,,,,
1968,20,20,DET,Manny Leaks,Niagara University,2,135,3375,1114,921,120,0.391,,0.714,25,8.3,6.8,0.9,1,0.014,-3.4,-0.3
1968,21,21,PHO,Dick Cunningham,Murray State,7,358,3792,1012,1324,221,0.406,,0.636,10.6,2.8,3.7,0.6,4.2,0.054,-4,0
1968,22,22,MIL,Gene Moore,Saint Louis,,,,,,,,,,,,,,,,,
1968,23,23,SDR,Stu Lantz,Nebraska,8,547,15267,6782,1820,1566,0.435,,0.814,27.9,12.4,3.3,2.9,32.5,0.102,-2.1,-0.1
1968,24,24,SEA,Jeff Ockel,Utah,,,,,,,,,,,,,,,,,
1968,25,25,DET,Don Dee,Saint Mary of the Plains College,,,,,,,,,,,,,,,,,
1968,26,26,BAL,Ron Nelson,New Mexico,,,,,,,,,,,,,,,,,
1968,27,27,CIN,Pat Frink,Colorado,1,48,363,123,41,55,0.34,,0.793,7.6,2.6,0.9,1.1,-0.5,-0.064,,
1968,28,28,CIN,Fred Foster,Miami University,8,524,9116,4093,1275,601,0.414,,0.727,17.4,7.8,2.4,1.1,2.9,0.016,-4.3,-1.4
1968,29,29,SFW,Donald Sidle,Oklahoma,,,,,,,,,,,,,,,,,
1968,30,30,NYK,Don May,Dayton,7,379,6619,3339,1309,389,0.453,,0.798,17.5,8.8,3.5,1,11.4,0.082,-3.4,-0.3
1968,31,31,CHI,Dave Newmark,Columbia University,2,145,1771,769,521,100,0.405,,0.671,12.2,5.3,3.6,0.7,1.2,0.034,,
1968,32,32,BOS,Garfield Smith,Eastern Kentucky University,2,63,415,168,132,17,0.385,,0.322,6.6,2.7,2.1,0.3,-0.3,-0.036,,
1968,33,33,BAL,Jack Thompson,South Carolina,,,,,,,,,,,,,,,,,
1968,34,34,SEA,Ed Johnson,Tennessee State,,,,,,,,,,,,,,,,,
1968,35,35,MIL,Sam Williams,Iowa,2,66,672,255,116,64,0.353,,0.531,10.2,3.9,1.8,1,-0.4,-0.029,,
1968,36,36,PHO,Art Beatty,American University,,,,,,,,,,,,,,,,,
1968,37,37,SDR,Harry Barnes,Northeastern University,1,22,126,43,26,5,0.281,,0.538,5.7,2,1.2,0.2,-0.4,-0.154,,
1968,38,38,SEA,Henry Logan,Western Carolina University,,,,,,,,,,,,,,,,,
1968,39,39,CHI,Mike Lynn,UCLA,2,49,428,126,68,31,0.329,,0.667,8.7,2.6,1.4,0.6,-0.3,-0.035,,
1968,40,40,BAL,Dallas Thornton,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
1968,41,41,CIN,Daniel Sparks,Weber State,,,,,,,,,,,,,,,,,
1968,42,42,DET,Rich Niemann,Saint Louis,1,40,290,113,106,18,0.414,,0.778,7.3,2.8,2.7,0.5,0.3,0.042,,
1968,43,43,SFW,Edgar Lacey,UCLA,,,,,,,,,,,,,,,,,
1968,44,44,NYK,Warren Jabali,Wichita State,,,,,,,,,,,,,,,,,
1968,45,45,LAL,Ed Biedenbach,NC State,1,7,18,4,2,3,0,,0.667,2.6,0.6,0.3,0.4,-0.1,-0.248,,
1968,46,46,BOS,Rich Johnson,Grambling State University,2,97,1074,457,265,39,0.452,,0.613,11.1,4.7,2.7,0.4,1.3,0.06,,
1968,47,47,ATL,Bob Warren,Vanderbilt,,,,,,,,,,,,,,,,,
1968,48,48,SDR,Darryl Jones,Benedictine College,,,,,,,,,,,,,,,,,
1968,49,49,PHO,Rich Jones,Memphis,1,34,877,360,194,46,0.385,,0.76,25.8,10.6,5.7,1.4,0.6,0.033,-3.1,-0.2
1968,50,50,MIL,Greg Smith,Western Kentucky,8,524,12269,4097,3249,969,0.482,,0.646,23.4,7.8,6.2,1.8,22.2,0.087,-2.9,-0.3
1968,51,51,SDR,Glen Combs,Virginia Tech,,,,,,,,,,,,,,,,,
1968,52,52,SEA,Al Hairston,Bowling Green,2,42,294,91,41,44,0.336,,0.6,7,2.2,1,1,-0.5,-0.082,,
1968,53,53,CHI,Jim Tillman,Loyola Chicago,,,,,,,,,,,,,,,,,
1968,54,54,BAL,Ed Chaplin,Voorhees College,,,,,,,,,,,,,,,,,
1968,55,55,CIN,Jim Kissane,Boston College,,,,,,,,,,,,,,,,,
1968,56,56,DET,Carl Fuller,Bethune-Cookman College,,,,,,,,,,,,,,,,,
1968,57,57,SFW,Jim Eakins,BYU,2,115,1744,628,436,148,0.462,,0.844,15.2,5.5,3.8,1.3,4.5,0.123,-0.5,0.7
1968,58,58,NYK,Hal Booker,Cheyney (PA),,,,,,,,,,,,,,,,,
1968,59,59,LAL,Lou Shephard,Missouri State University,,,,,,,,,,,,,,,,,
1968,60,60,BOS,Thad Jaracz,Kentucky,,,,,,,,,,,,,,,,,
1968,61,61,ATL,Rusty Parker,Miami (FL),,,,,,,,,,,,,,,,,
1968,62,62,PHI,Larry Miller,UNC,,,,,,,,,,,,,,,,,
1968,63,63,MIL,Joe Franklin,Wisconsin,,,,,,,,,,,,,,,,,
1968,64,64,PHO,Harry Hollines,Denver,,,,,,,,,,,,,,,,,
1968,65,65,SDR,Eldridge Webb,Tulsa,,,,,,,,,,,,,,,,,
1968,66,66,SEA,Ron Guziak,Duquesne,,,,,,,,,,,,,,,,,
1968,67,67,CHI,Ken Barnett,University of Delaware,,,,,,,,,,,,,,,,,
1968,68,68,BAL,Joe Heiser,Princeton,,,,,,,,,,,,,,,,,
1968,69,69,CIN,Calvin Martin,Texas Southern,,,,,,,,,,,,,,,,,
1968,70,70,DET,Wally Anderzunas,Creighton,1,44,370,159,82,9,0.392,,0.63,8.4,3.6,1.9,0.2,-0.2,-0.023,,
1968,71,71,SFW,Bob Allen,Marshall,1,27,232,48,56,10,0.326,,0.556,8.6,1.8,2.1,0.4,0.1,0.028,,
1968,72,72,NYK,Brian Brunkhorst,Marquette,,,,,,,,,,,,,,,,,
1968,73,73,LAL,Nick Pino,Kansas State,,,,,,,,,,,,,,,,,
1968,74,74,BOS,Jerry Newsom,Indiana State University,,,,,,,,,,,,,,,,,
1968,75,75,ATL,Phil Wagner,Georgia Tech,,,,,,,,,,,,,,,,,
1968,76,76,PHI,Chuck Williams,Colorado,2,138,2869,754,238,449,0.443,,0.809,20.8,5.5,1.7,3.3,1.9,0.032,-2.8,-0.6
1968,77,77,PHO,Rod Knowles,Davidson,,8,40,9,9,0,0.286,,0.333,5,1.1,1.1,0,-0.1,-0.148,,
1968,78,78,MIL,Fred Smith,Hawaii,,,,,,,,,,,,,,,,,
1968,79,79,SDR,Rick Adelman,Loyola Marymount University,7,462,10427,3579,1129,1606,0.415,,0.713,22.6,7.7,2.4,3.5,10,0.046,-1.4,0.3
1968,80,80,SEA,Jim McKean,Washington State,,,,,,,,,,,,,,,,,
1968,81,81,CHI,Willie Davis,University of North Texas,,,,,,,,,,,,,,,,,
1968,82,82,BAL,Jasper Wilson,Southern University and A&M College,,,,,,,,,,,,,,,,,
1968,83,83,CIN,Dick Dumas,Northeastern State University,,,,,,,,,,,,,,,,,
1968,84,84,DET,Larry Newbold,Long Island University,,,,,,,,,,,,,,,,,
1968,85,85,SFW,Dave Reasor,West Virginia,,,,,,,,,,,,,,,,,
1968,86,86,NYK,Bob Waldal,Dickinson College,,,,,,,,,,,,,,,,,
1968,87,87,LAL,Dennis Hrcka,Hillsdale College,,,,,,,,,,,,,,,,,
1968,88,88,BOS,Mike Lewis,Duke,,,,,,,,,,,,,,,,,
1968,89,89,ATL,Oscar Smith,Elizabeth City State University,,,,,,,,,,,,,,,,,
1968,90,90,PHI,Bill Jones,Fairfield,,,,,,,,,,,,,,,,,
1968,91,91,MIL,Tom Kondla,Minnesota,,,,,,,,,,,,,,,,,
1968,92,92,PHO,Charles Parkes,Idaho State University,,,,,,,,,,,,,,,,,
1968,93,93,SDR,Aaron Sellers,Jackson State University,,,,,,,,,,,,,,,,,
1968,94,94,SEA,Willie Rogers,Oklahoma,,,,,,,,,,,,,,,,,
1968,95,95,CHI,Lloyd Higgins,Point Loma Nazarene,,,,,,,,,,,,,,,,,
1968,96,96,BAL,Barry Orms,Saint Louis,1,64,916,181,158,49,0.309,,0.483,14.3,2.8,2.5,0.8,-0.7,-0.034,,
1968,97,97,CIN,Dave Williams,Mississippi State,,,,,,,,,,,,,,,,,
1968,98,98,DET,Harry Laurie,Saint Peter's College,,,,,,,,,,,,,,,,,
1968,99,99,SFW,Walt Platkowski,Bowling Green,,,,,,,,,,,,,,,,,
1968,100,100,NYK,Bobby Hooper,Dayton,,,,,,,,,,,,,,,,,
1968,101,101,LAL,John Smith,University of Southern Colorado,,,,,,,,,,,,,,,,,
1968,102,102,BOS,Julius Keye,Alcorn State,,,,,,,,,,,,,,,,,
1968,103,103,ATL,Marin Baietti,Manhattan College,,,,,,,,,,,,,,,,,
1968,104,104,PHI,Melvin Jones,Albany State University,,,,,,,,,,,,,,,,,
1968,105,105,PHO,Brian Clare,Denver,,,,,,,,,,,,,,,,,
1968,106,106,MIL,Elbert Miller,UNLV,,,,,,,,,,,,,,,,,
1968,107,107,SDR,John Schetzsle,Ashland University,,,,,,,,,,,,,,,,,
1968,108,108,SEA,Jimmy Smith,Utah State University,,,,,,,,,,,,,,,,,
1968,109,109,CHI,Corky Bell,Loyola Chicago,,,,,,,,,,,,,,,,,
1968,110,110,BAL,Wayne Chapman,Western Kentucky,,,,,,,,,,,,,,,,,
1968,111,111,CIN,Butch Joyner,Indiana,,,,,,,,,,,,,,,,,
1968,112,112,DET,Vaughn Harper,Syracuse,,,,,,,,,,,,,,,,,
1968,113,113,SFW,Art Wilmore,San Francisco,,,,,,,,,,,,,,,,,
1968,114,114,NYK,Roger Bohnenstiel,Kansas,,,,,,,,,,,,,,,,,
1968,115,115,LAL,George Stone,Marshall,,,,,,,,,,,,,,,,,
1968,116,116,BOS,Bill Butler,St. Bonaventure,,,,,,,,,,,,,,,,,
1968,117,117,ATL,Mack Daughty,Albany State University,,,,,,,,,,,,,,,,,
1968,118,118,PHI,Clarence Brookins,Temple,,,,,,,,,,,,,,,,,
1968,119,119,MIL,Cliff Berger,Kentucky,,,,,,,,,,,,,,,,,
1968,120,120,PHO,Mervin Jackson,Utah,,,,,,,,,,,,,,,,,
1968,121,121,SDR,Mike Butler,Memphis,,,,,,,,,,,,,,,,,
1968,122,122,SEA,Joe Kennedy,Duke,2,86,1323,454,261,67,0.373,,0.794,15.4,5.3,3,0.8,-0.1,-0.003,,
1968,123,123,CHI,Mike Weaver,Northwestern,,,,,,,,,,,,,,,,,
1968,124,124,BAL,Steve Adelman,Boston College,,,,,,,,,,,,,,,,,
1968,125,125,CIN,Robert Wyendanet,Vanderbilt,,,,,,,,,,,,,,,,,
1968,126,126,DET,Tom Baack,Nebraska,,,,,,,,,,,,,,,,,
1968,127,127,SFW,Bob Heaney,Santa Clara,,,,,,,,,,,,,,,,,
1968,128,128,NYK,Sylvester Adams,North Carolina A&T,,,,,,,,,,,,,,,,,
1968,129,129,LAL,Charles Alford,East Carolina University,,,,,,,,,,,,,,,,,
1968,130,130,BOS,Ivan Leschinsky,Long Island University,,,,,,,,,,,,,,,,,
1968,131,131,ATL,Dwight Waller,Tennessee State,1,11,29,7,10,1,0.222,,0.429,2.6,0.6,0.9,0.1,-0.1,-0.134,,
1968,132,132,PHI,Greg Cisson,Rider University,,,,,,,,,,,,,,,,,
1968,133,133,PHO,Lee Davis,NC Central,,,,,,,,,,,,,,,,,
1968,134,134,MIL,Eugene Jones,Missouri,,,,,,,,,,,,,,,,,
1968,135,135,SDR,Leonardo Epps,Clark Atlanta University,,,,,,,,,,,,,,,,,
1968,136,136,SEA,Jim Marsh,USC,1,39,375,119,84,30,0.333,,0.695,9.6,3.1,2.2,0.8,-0.3,-0.036,,
1968,137,137,CHI,Jim McGonigle,Iowa State,,,,,,,,,,,,,,,,,
1968,138,138,BAL,Al Dixon,Bowling Green,,,,,,,,,,,,,,,,,
1968,139,139,CIN,James Robinson,Rochester Institute of Technology,,,,,,,,,,,,,,,,,
1968,140,140,SFW,Jerry Chandler,UNLV,,,,,,,,,,,,,,,,,
1968,141,141,NYK,Bob Redd,Marshall,,,,,,,,,,,,,,,,,
1968,142,142,LAL,Harry Singletary,Presbyterian College,,,,,,,,,,,,,,,,,
1968,143,143,BOS,Tom Neimeir,University of Evansville,,,,,,,,,,,,,,,,,
1968,144,144,ATL,Henry Watkins,Tennessee State,,,,,,,,,,,,,,,,,
1968,145,145,PHI,Bill Soens,Miami (FL),,,,,,,,,,,,,,,,,
1968,146,146,MIL,Brad Luchini,Marquette,,,,,,,,,,,,,,,,,
1968,147,147,PHO,Ron Boone,Idaho State University,5,379,10795,5284,1046,1273,0.454,0.337,0.854,28.5,13.9,2.8,3.4,11.5,0.051,-2.1,-0.5
1968,148,148,SDR,Roy Manning,Lane College,,,,,,,,,,,,,,,,,
1968,149,149,SEA,Walt Simon,Utah,,,,,,,,,,,,,,,,,
1968,150,150,CHI,John Lallensack,University of Wisconsin-Oshkosh,,,,,,,,,,,,,,,,,
1968,151,151,BAL,Willie Cager,Texas-El Paso,,,,,,,,,,,,,,,,,
1968,152,152,CIN,Glynn Saulters,Louisiana-Monroe,,,,,,,,,,,,,,,,,
1968,153,153,SFW,Bob Wolfe,California,,,,,,,,,,,,,,,,,
1968,154,154,NYK,Pat Moriarty,Guilford College,,,,,,,,,,,,,,,,,
1968,155,155,LAL,Reggie Lacefield,Western Michigan,,,,,,,,,,,,,,,,,
1968,156,156,BOS,Bill Langheld,Fordham,,,,,,,,,,,,,,,,,
1968,157,157,ATL,Bill Harris,Texas-El Paso,,,,,,,,,,,,,,,,,
1968,158,158,PHI,Ted Campbell,North Carolina A&T,,,,,,,,,,,,,,,,,
1968,159,159,MIL,Dave Miller,Florida,,,,,,,,,,,,,,,,,
1968,160,160,PHO,Bill Davis,Arizona,,,,,,,,,,,,,,,,,
1968,161,161,SDR,Marshall Evans,Lincoln University of Missouri,,,,,,,,,,,,,,,,,
1968,162,162,SEA,Bud Ogden,Santa Clara,2,74,490,257,106,48,0.445,,0.692,6.6,3.5,1.4,0.6,0.7,0.072,,
1968,163,163,CHI,Herm Gilliam,Purdue,8,578,15026,6252,2175,2225,0.441,,0.792,26,10.8,3.8,3.8,20.8,0.066,-0.1,3.2
1968,164,164,BAL,Rudy Bogad,St. John's,,,,,,,,,,,,,,,,,
1968,165,165,CIN,Bill Tindall,UMass,,,,,,,,,,,,,,,,,
1968,166,166,NYK,Ken Morehead,Hillside University,,,,,,,,,,,,,,,,,
1968,167,167,LAL,Harvey Mumford,Montana State,,,,,,,,,,,,,,,,,
1968,168,168,BOS,Art Stephenson,Rhode Island,,,,,,,,,,,,,,,,,
1968,169,169,ATL,Frank Standard,South Carolina,,,,,,,,,,,,,,,,,
1968,170,170,PHI,Earl Seyfert,Kansas State,,,,,,,,,,,,,,,,,
1968,171,171,PHO,Pat Hobard,,,,,,,,,,,,,,,,,,
1968,172,172,SDR,Bobby Lewis,NC State,,,,,,,,,,,,,,,,,
1968,173,173,SEA,Mike Warren,UCLA,,,,,,,,,,,,,,,,,
1968,174,174,CHI,Dave Carr,Washington,,,,,,,,,,,,,,,,,
1968,175,175,BAL,Ernest Sims,East Tennessee State University,,,,,,,,,,,,,,,,,
1968,176,176,CIN,Charles Core,Southeastern Louisiana University,,,,,,,,,,,,,,,,,
1968,177,177,NYK,John Harlow,Princeton,,,,,,,,,,,,,,,,,
1968,178,178,LAL,John Godfrey,Abilene Christian University,,,,,,,,,,,,,,,,,
1968,179,179,BOS,Keith Hockstein,Holy Cross,,,,,,,,,,,,,,,,,
1968,180,180,ATL,George Hicker,Syracuse,,,,,,,,,,,,,,,,,
1968,181,181,PHI,Tom Youngdale,Davidson,,,,,,,,,,,,,,,,,
